30,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
30,3,237.05,330.0,133.64999999999998,74.36000000000001,1,1,1.0
31,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
31,3,217.12,336.29,133.64999999999998,74.37,1,1,1.0
32,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
32,3,194.04,336.3,137.85999999999999,78.55000000000001,1,1,1.0
33,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
33,3,169.92,341.5,140.98,79.64999999999998,1,1,1.0
34,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
34,3,146.84,344.6,145.16,81.78999999999996,1,1,1.0
35,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
35,3,121.67,350.89,149.32999999999998,81.79000000000002,1,1,1.0
36,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
36,3,98.59,351.9,151.41,89.17000000000002,1,1,1.0
37,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
37,3,70.27,357.1,155.63,86.07,1,1,1.0
38,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
38,3,41.96,360.2,161.94,91.36000000000001,1,1,1.0
39,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
39,3,13.64,366.5,167.16000000000003,88.20999999999998,1,1,1.0
40,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
40,3,0.0,371.75,156.7,88.20999999999998,1,1,1.0
41,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
41,3,0.0,376.99,133.6,88.20999999999998,1,1,1.0
42,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
42,3,0.0,376.99,106.3,88.20999999999998,1,1,1.0
43,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
43,3,0.0,376.99,83.2,88.20999999999998,1,1,1.0
44,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
44,3,0.0,376.99,54.9,88.20999999999998,1,1,1.0
45,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
45,3,0.0,376.99,25.5,88.20999999999998,1,1,1.0
46,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
47,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
48,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
49,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
50,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
51,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
52,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
53,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
54,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
55,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
55,4,928.55,222.24,31.450000000000045,74.46999999999997,1,1,1.0
56,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
56,4,924.4,222.24,35.60000000000002,74.46999999999997,1,1,1.0
57,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
57,4,920.2,222.24,39.799999999999955,74.46999999999997,1,1,1.0
58,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
58,4,915.0,222.24,45.0,74.46999999999997,1,1,1.0
59,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
59,4,907.7,225.39,52.299999999999955,74.47000000000003,1,1,1.0
60,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
60,4,901.4,225.39,58.60000000000002,74.47000000000003,1,1,1.0
61,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
61,4,883.6,225.39,76.39999999999998,74.47000000000003,1,1,1.0
62,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
62,4,890.9,225.39,69.10000000000002,74.47000000000003,1,1,1.0
63,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
63,4,886.7,225.39,73.29999999999995,74.47000000000003,1,1,1.0
64,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
64,4,886.7,225.39,73.29999999999995,80.81,1,1,1.0
65,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
65,4,876.2,225.39,83.79999999999995,80.81,1,1,1.0
66,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
66,4,867.8,225.39,92.20000000000005,80.81,1,1,1.0
67,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
67,4,859.4,225.39,100.60000000000002,88.11000000000001,1,1,1.0
68,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
68,4,854.15,225.39,105.85000000000002,88.11000000000001,1,1,1.0
69,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
69,4,848.9,225.39,111.10000000000002,88.11000000000001,1,1,1.0
70,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
70,4,844.2,225.39,115.79999999999995,88.11000000000001,1,1,1.0
71,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
71,4,839.5,225.39,120.5,88.11000000000001,1,1,1.0
72,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
72,4,831.1,225.39,128.89999999999998,88.11000000000001,1,1,1.0
73,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
73,4,826.9,225.39,133.10000000000002,96.50999999999999,1,1,1.0
74,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
74,4,819.6,225.39,140.39999999999998,96.50999999999999,1,1,1.0
75,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
75,4,813.3,225.39,146.70000000000005,96.50999999999999,1,1,1.0
76,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
76,4,804.9,225.39,155.10000000000002,96.50999999999999,1,1,1.0
77,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
77,4,798.6,225.39,161.39999999999998,96.50999999999999,1,1,1.0
78,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
78,4,788.1,225.39,171.89999999999998,104.91000000000003,1,1,1.0
79,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
79,4,778.7,225.39,175.0,104.91000000000003,1,1,1.0
80,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
80,4,773.5,230.6,178.10000000000002,102.79999999999998,1,1,1.0
80,5,755.69,254.49,26.309999999999945,35.099999999999966,1,1,1.0
81,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
81,4,762.0,234.8,184.39999999999998,98.59999999999997,1,1,1.0
81,5,749.84,254.49,24.360000000000014,35.099999999999966,1,1,1.0
82,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
82,4,751.5,232.7,189.60000000000002,100.69999999999999,1,1,1.0
82,5,738.14,255.47,27.25999999999999,35.099999999999994,1,1,1.0
83,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
83,4,744.2,235.8,192.69999999999993,103.89999999999998,1,1,1.0
83,5,729.37,256.44,27.33000000000004,35.10000000000002,1,1,1.0
84,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
84,4,732.7,234.8,195.79999999999995,104.89999999999998,1,1,1.0
84,5,716.69,256.44,33.1099999999999,35.10000000000002,1,1,1.0
85,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
85,4,732.7,237.9,190.5999999999999,104.9,1,1,1.0
85,5,706.94,256.4,37.059999999999945,35.14000000000004,1,1,1.0
86,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
86,4,718.1,237.9,199.89999999999998,101.79999999999998,1,1,1.0
86,5,697.19,256.4,34.1099999999999,35.14000000000004,1,1,1.0
87,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
87,4,710.7,237.9,202.0999999999999,106.99999999999997,1,1,1.0
87,5,685.49,258.35,39.00999999999999,35.139999999999986,1,1,1.0
88,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
88,4,710.7,237.9,194.79999999999995,106.99999999999997,1,1,1.0
88,5,675.74,257.38,36.960000000000036,35.139999999999986,1,1,1.0
89,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
89,4,686.58,240.0,207.7199999999999,109.80000000000001,1,1,1.0
89,5,662.08,260.3,39.91999999999996,35.14999999999998,1,1,1.0
90,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
90,4,677.43,237.98,212.62,118.53,1,1,1.0
90,5,650.4,260.3,41.80000000000007,35.14999999999998,1,1,1.0
91,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
91,4,668.75,240.0,215.79999999999995,118.54000000000002,1,1,1.0
91,5,641.6,260.3,39.799999999999955,35.14999999999998,1,1,1.0
92,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
92,4,662.45,241.05,215.80999999999995,118.52999999999997,1,1,1.0
92,5,626.0,260.3,39.799999999999955,39.0,1,1,1.0
93,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
93,4,644.62,242.1,229.48000000000002,121.70000000000002,1,1,1.0
93,5,616.2,260.3,49.59999999999991,41.0,1,1,1.0
94,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
94,4,630.99,242.1,232.61,124.85,1,1,1.0
94,5,601.6,260.3,64.19999999999993,41.0,1,1,1.0
95,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
95,4,616.3,243.1,238.9000000000001,128.04,1,1,1.0
95,5,588.9,260.3,48.60000000000002,41.0,1,1,1.0
96,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
96,4,606.86,242.1,243.14,132.19000000000003,1,1,1.0
96,5,578.2,260.3,48.59999999999991,41.0,1,1,1.0
97,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
97,4,594.28,242.1,251.51999999999998,137.42999999999998,1,1,1.0
97,5,565.5,260.3,61.299999999999955,41.0,1,1,1.0
98,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
98,4,582.74,246.3,251.55999999999995,134.27999999999997,1,1,1.0
98,5,550.9,260.3,75.89999999999998,45.89999999999998,1,1,1.0
99,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
99,4,569.1,249.45,251.55999999999995,134.28000000000003,1,1,1.0
99,5,536.3,260.3,90.5,45.89999999999998,1,1,1.0
100,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
100,4,554.42,248.4,260.98,138.47,1,1,1.0
100,5,523.6,260.3,103.19999999999993,45.89999999999998,1,1,1.0
101,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
101,4,542.88,247.4,265.22,141.57000000000002,1,1,1.0
101,5,510.92,262.25,103.19999999999999,45.89999999999998,1,1,1.0
102,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
102,4,529.25,249.5,269.45000000000005,141.57,1,1,1.0
102,5,498.25,263.23,103.20000000000005,45.89999999999998,1,1,1.0
103,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
103,4,515.61,250.5,274.68999999999994,145.81,1,1,1.0
103,5,484.6,263.23,103.19999999999993,45.89999999999998,1,1,1.0
104,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
104,4,499.88,249.5,285.22,157.3,1,1,1.0
104,5,469.97,263.23,103.19999999999993,45.89999999999998,1,1,1.0
105,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
105,4,487.29,249.5,287.31,164.64,1,1,1.0
105,5,454.37,266.15,103.20000000000005,45.900000000000034,1,1,1.0
106,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
106,4,471.56,249.5,293.64000000000004,173.02999999999997,1,1,1.0
106,5,442.67,265.17,103.19999999999999,45.90999999999997,1,1,1.0
106,6,675.7,249.62,85.83999999999992,26.279999999999973,1,1,1.0
107,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
107,4,455.82,251.6,295.78000000000003,175.13000000000002,1,1,1.0
107,5,429.01,269.08,103.20000000000005,45.900000000000034,1,1,1.0
107,6,668.9,249.62,80.0,27.279999999999973,1,1,1.0
108,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
108,4,445.33,254.75,295.78000000000003,175.12,1,1,1.0
108,5,414.39,268.1,111.00999999999999,45.89999999999998,1,1,1.0
108,6,652.3,249.62,83.90000000000009,29.279999999999973,1,1,1.0
109,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
109,4,428.55,248.45,307.34999999999997,175.13,1,1,1.0
109,5,397.81,270.05,111.00999999999999,45.89999999999998,1,1,1.0
109,6,634.7,249.62,91.69999999999993,30.279999999999973,1,1,1.0
110,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
110,4,407.58,251.6,316.82,175.13000000000002,1,1,1.0
110,5,383.18,272.0,111.01999999999998,45.89999999999998,1,1,1.0
110,6,622.0,249.62,89.79999999999995,30.279999999999973,1,1,1.0
111,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
111,4,389.74,269.4,328.36,161.52000000000004,1,1,1.0
111,5,368.56,271.03,112.94,45.900000000000034,1,1,1.0
111,6,603.5,254.5,96.60000000000002,25.399999999999977,1,1,1.0
111,7,907.81,212.56,52.190000000000055,63.379999999999995,1,1,1.0
112,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
112,4,378.21,272.5,328.39000000000004,161.57,1,1,1.0
112,5,354.91,270.05,112.94,45.89999999999998,1,1,1.0
112,6,595.7,254.5,95.59999999999991,25.399999999999977,1,1,1.0
112,7,906.59,212.56,53.40999999999997,63.379999999999995,1,1,1.0
113,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
113,4,357.23,273.55,334.66999999999996,161.57,1,1,1.0
113,5,341.25,271.03,112.94999999999999,45.900000000000034,1,1,1.0
113,6,577.2,254.5,99.5,25.399999999999977,1,1,1.0
113,7,905.37,212.56,54.629999999999995,63.379999999999995,1,1,1.0
114,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
114,4,337.3,276.7,348.3,164.71000000000004,1,1,1.0
114,5,328.58,275.9,112.94,45.900000000000034,1,1,1.0
114,6,565.5,254.5,99.5,30.30000000000001,1,1,1.0
114,7,904.15,212.56,55.85000000000002,63.379999999999995,1,1,1.0
115,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
115,4,319.93,279.85,348.3,164.70999999999998,1,1,1.0
115,5,310.05,276.88,117.84999999999997,45.89999999999998,1,1,1.0
115,6,552.8,254.5,100.5,30.30000000000001,1,1,1.0
115,7,902.93,212.56,57.07000000000005,63.379999999999995,1,1,1.0
116,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
116,4,300.43,280.82,361.96999999999997,169.57999999999998,1,1,1.0
116,5,298.35,276.88,117.84999999999997,45.89999999999998,1,1,1.0
116,6,547.9,254.5,92.70000000000005,30.30000000000001,1,1,1.0
116,7,900.98,209.64,57.069999999999936,63.379999999999995,1,1,1.0
117,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
117,4,280.93,280.8,363.86999999999995,175.45,1,1,1.0
117,5,279.82,279.8,117.85000000000002,45.89999999999998,1,1,1.0
117,6,517.6,254.5,109.29999999999995,33.19999999999999,1,1,1.0
117,7,895.1,209.64,64.89999999999998,63.379999999999995,1,1,1.0
118,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
118,4,260.45,282.7,376.55,176.48000000000002,1,1,1.0
118,5,263.25,279.8,117.85000000000002,45.89999999999998,1,1,1.0
118,6,506.87,257.43,104.42999999999995,33.19999999999999,1,1,1.0
118,7,888.3,213.5,71.70000000000005,59.51999999999998,1,1,1.0
119,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
119,4,239.0,284.7,389.20000000000005,181.3,1,1,1.0
119,5,248.62,279.8,121.77999999999997,45.89999999999998,1,1,1.0
119,6,492.25,260.4,108.35000000000002,35.10000000000002,1,1,1.0
119,7,885.4,213.5,74.60000000000002,59.51999999999998,1,1,1.0
120,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
120,4,215.6,286.7,397.0,185.2,1,1,1.0
120,5,233.99,282.73,121.77999999999997,45.89999999999998,1,1,1.0
120,6,477.62,261.38,110.27999999999997,35.10000000000002,1,1,1.0
120,7,880.5,213.5,79.5,59.51999999999998,1,1,1.0
121,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
121,4,192.19,287.7,408.71,192.0,1,1,1.0
121,5,215.47,282.73,125.63000000000002,48.870000000000005,1,1,1.0
121,6,464.94,262.4,113.16000000000003,42.85000000000002,1,1,1.0
121,7,880.5,213.5,70.70000000000005,59.51999999999998,1,1,1.0
122,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
122,4,169.77,292.6,421.33000000000004,192.0,1,1,1.0
122,5,200.84,283.7,125.63000000000002,48.879999999999995,1,1,1.0
122,6,449.34,261.42,106.36000000000007,42.85999999999996,1,1,1.0
122,7,864.9,213.5,81.39999999999998,59.51999999999998,1,1,1.0
123,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
123,4,145.39,293.6,430.19000000000005,197.82999999999998,1,1,1.0
123,5,180.36,285.65,127.53999999999996,48.879999999999995,1,1,1.0
123,6,432.76,261.42,113.24000000000001,42.85999999999996,1,1,1.0
123,7,861.0,215.5,81.39999999999998,64.33999999999997,1,1,1.0
124,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
124,4,118.09,296.5,445.80999999999995,202.7,1,1,1.0
124,5,167.69,286.63,127.53000000000003,48.870000000000005,1,1,1.0
124,6,418.14,262.4,116.15999999999997,44.80000000000001,1,1,1.0
124,7,856.12,215.5,81.39999999999998,64.33999999999997,1,1,1.0
125,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
125,4,94.68,297.5,452.61999999999995,210.48000000000002,1,1,1.0
125,5,150.13,287.6,127.54000000000002,48.879999999999995,1,1,1.0
125,6,405.46,264.35,116.16000000000003,44.799999999999955,1,1,1.0
125,7,849.3,214.5,87.22000000000003,67.29000000000002,1,1,1.0
126,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
126,4,64.46,299.5,472.14000000000004,217.25,1,1,1.0
126,5,131.61,290.53,127.52999999999997,48.870000000000005,1,1,1.0
126,6,389.86,265.33,116.15999999999997,44.80000000000001,1,1,1.0
126,7,841.5,214.5,87.22000000000003,67.29000000000002,1,1,1.0
127,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
127,4,49.83,304.38,472.14000000000004,217.25,1,1,1.0
127,5,115.03,289.6,127.53999999999999,51.75,1,1,1.0
127,6,379.14,266.3,116.16000000000003,47.69999999999999,1,1,1.0
127,7,836.62,215.47,87.23000000000002,67.29999999999998,1,1,1.0
128,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
128,4,43.0,306.3,464.4,227.03000000000003,1,1,1.0
128,5,96.5,291.5,132.4,53.75,1,1,1.0
128,6,360.61,267.3,118.08999999999997,48.64999999999998,1,1,1.0
128,7,831.75,215.47,87.22000000000003,67.29999999999998,1,1,1.0
129,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
129,4,45.0,308.2,447.7,231.8,1,1,1.0
129,5,77.98,291.5,132.39,53.75,1,1,1.0
129,6,346.96,267.3,121.04000000000002,48.64999999999998,1,1,1.0
129,7,826.87,216.45,87.23000000000002,67.29000000000002,1,1,1.0
130,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
130,4,45.0,308.2,431.1,231.8,1,1,1.0
130,5,58.48,291.5,132.39000000000001,53.75,1,1,1.0
130,6,329.41,267.3,123.98999999999995,52.599999999999966,1,1,1.0
130,7,819.07,216.45,87.21999999999991,67.29000000000002,1,1,1.0
131,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
131,4,44.95,307.22,413.55,231.79999999999995,1,1,1.0
131,5,42.87,294.4,132.4,54.75,1,1,1.0
131,6,312.83,269.25,124.97000000000003,53.55000000000001,1,1,1.0
131,7,812.24,219.38,87.23000000000002,67.29000000000002,1,1,1.0
132,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
132,4,43.0,316.0,396.05,224.0,1,1,1.0
132,5,43.85,295.38,115.85,54.75,1,1,1.0
132,6,299.18,269.25,125.92000000000002,55.55000000000001,1,1,1.0
132,7,807.37,219.38,87.22000000000003,67.29000000000002,1,1,1.0
133,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
133,4,43.98,316.0,376.53999999999996,224.0,1,1,1.0
133,5,43.85,295.38,95.35,54.75,1,1,1.0
133,6,281.62,273.15,125.93,55.55000000000001,1,1,1.0
133,7,802.49,220.35,87.23000000000002,67.29999999999998,1,1,1.0
134,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
134,4,43.98,316.0,358.04999999999995,224.0,1,1,1.0
134,5,43.85,295.38,80.75,54.75,1,1,1.0
134,6,268.95,272.17,125.92000000000002,55.55000000000001,1,1,1.0
134,7,794.69,221.33,89.20999999999992,67.28999999999999,1,1,1.0
135,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
135,4,43.98,316.0,342.44,224.0,1,1,1.0
135,5,43.85,295.38,57.35,54.75,1,1,1.0
135,6,252.37,273.15,125.92000000000002,57.55000000000001,1,1,1.0
135,7,786.89,222.3,89.21000000000004,67.30000000000001,1,1,1.0
136,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
136,4,44.95,316.0,325.85,224.0,1,1,1.0
136,5,43.85,295.38,41.74999999999999,54.75,1,1,1.0
136,6,234.82,272.18,130.78000000000003,57.55000000000001,1,1,1.0
136,8,690.36,507.04,127.74000000000001,32.95999999999998,1,1,1.0
136,7,781.04,225.23,89.21000000000004,67.28999999999999,1,1,1.0
137,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
137,4,43.98,331.6,305.34999999999997,208.39999999999998,1,1,1.0
137,5,43.85,295.38,23.249999999999993,54.75,1,1,1.0
137,6,218.24,273.15,134.65999999999997,58.55000000000001,1,1,1.0
137,8,690.36,507.04,145.34000000000003,32.95999999999998,1,1,1.0
137,7,773.24,225.23,89.21000000000004,67.28999999999999,1,1,1.0
138,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
138,4,44.95,330.62,289.75,208.39999999999998,1,1,1.0
138,6,200.69,276.08,134.66000000000003,58.54000000000002,1,1,1.0
138,8,704.01,501.2,145.34000000000003,38.80000000000001,1,1,1.0
138,7,763.5,219.4,98.95000000000005,73.11999999999998,1,1,1.0
139,1,208.0,250.2,96.80000000000001,41.10000000000002,1,1,1.0
139,4,48.85,339.4,268.25,200.60000000000002,1,1,1.0
139,6,186.07,274.12,134.65000000000003,58.55000000000001,1,1,1.0
